"month","mean.x","sd.x","mean_Hday","mean_Hnight","mean_Temp","mean_NDVI","mean_prec","mean_tempLag","mean_precLag","roost_site","processing_date","bat_species","bat_sex","bat_age_class","bat_weight_g","body_length_cm","bat_forearm_mm","bat_tibia_mm","ear_length_mm","gonad_length_mm","gonad_width_mm","meglastreblidae","bat_flies","mass_forearm_residual","dmy","mean.y","sd.y","se_Eid","er_lci","er_uci"
2,2.49253731343284,2.9729261266026,67.72265,89.7410714285714,18.6409514285714,0.674285714285714,0.381251285714286,17.0020228571429,0.192875152857143,"Angavokely_Edup","2020-02-02","Eidolon dupreanum","male","A",340,23,133.8,59.2,21,"12","9.7",0,0,-3.36450052007655,2020-02-02,2.49253731343284,2.9729261266026,0.256821701235788,1.98916677901069,2.99590784785498
2,2.49253731343284,2.9729261266026,67.72265,89.7410714285714,18.6409514285714,0.674285714285714,0.381251285714286,17.0020228571429,0.192875152857143,"Angavokely_Edup","2020-02-02","Eidolon dupreanum","female","NL",340,20.5,134,67,35,"10.5","6.5",0,0,16.4460490482663,2020-02-02,2.49253731343284,2.9729261266026,0.256821701235788,1.98916677901069,2.99590784785498
2,2.49253731343284,2.9729261266026,67.72265,89.7410714285714,18.6409514285714,0.674285714285714,0.381251285714286,17.0020228571429,0.192875152857143,"Angavokely_Edup","2023-02-14","Eidolon dupreanum","female","NL",NA,NA,NA,NA,NA,"0","0",0,0,NA,2023-02-14,2.49253731343284,2.9729261266026,0.256821701235788,1.98916677901069,2.99590784785498
2,2.49253731343284,2.9729261266026,67.72265,89.7410714285714,18.6409514285714,0.674285714285714,0.381251285714286,17.0020228571429,0.192875152857143,"Angavokely_Edup","2022-02-25","Eidolon dupreanum","male","A",240,20.5,118.7,54.4,26.8,"0","0",0,8,-32.3137160883771,2022-02-25,2.49253731343284,2.9729261266026,0.256821701235788,1.98916677901069,2.99590784785498
2,2.49253731343284,2.9729261266026,67.72265,89.7410714285714,18.6409514285714,0.674285714285714,0.381251285714286,17.0020228571429,0.192875152857143,"Angavokely_Edup","2019-02-05","Eidolon dupreanum","male","A",335,25.2,130.23,62.15,22.21,"12.83","11.63",NA,5,9.15117712919368,2019-02-05,2.49253731343284,2.9729261266026,0.256821701235788,1.98916677901069,2.99590784785498
2,2.49253731343284,2.9729261266026,67.72265,89.7410714285714,18.6409514285714,0.674285714285714,0.381251285714286,17.0020228571429,0.192875152857143,"Angavokely_Edup","2019-02-06","Eidolon dupreanum","male","A",331,26.4,131.14,62.95,25.52,"16.75","15.77",NA,0,0.728507754464374,2019-02-06,2.49253731343284,2.9729261266026,0.256821701235788,1.98916677901069,2.99590784785498
2,2.49253731343284,2.9729261266026,67.72265,89.7410714285714,18.6409514285714,0.674285714285714,0.381251285714286,17.0020228571429,0.192875152857143,"Angavokely_Edup","2020-02-02","Eidolon dupreanum","male","A",311,21.6,132.6,64.9,30.4,"small","small",0,0,-26.4274123508947,2020-02-02,2.49253731343284,2.9729261266026,0.256821701235788,1.98916677901069,2.99590784785498
2,2.49253731343284,2.9729261266026,67.72265,89.7410714285714,18.6409514285714,0.674285714285714,0.381251285714286,17.0020228571429,0.192875152857143,"Angavokely_Edup","2020-02-02","Eidolon dupreanum","female","NL",370,25,126,63.1,28.2,"8.5","8",0,0,70.1951505817674,2020-02-02,2.49253731343284,2.9729261266026,0.256821701235788,1.98916677901069,2.99590784785498
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2019-03-15","Eidolon dupreanum","female","NL",325,21.8,126.7,60.6,25.1,"8.1","8.5",NA,0,23.1311070072013,2019-03-15,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2019-03-14","Eidolon dupreanum","female","NL",310,19.5,130.1,62,27.1,"8.7","9",NA,0,-1.93273919587472,2019-03-14,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2019-03-14","Eidolon dupreanum","female","NL",320,20,131.3,59.5,23.3,"8.1","8.4",NA,0,4.5002317404286,2019-03-14,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2020-03-11","Eidolon dupreanum","female","NL",240,18.5,128,54,27,"small","small",0,0,-65.7093259549653,2020-03-11,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2022-03-13","Eidolon dupreanum","female","NL",306,22.2,131.7,66,31,"9","8",0,2,-10.6905097165866,2022-03-13,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2019-03-14","Eidolon dupreanum","female","NL",290,21.5,126.8,62.1,27.7,"5.5","4.2",NA,1,-12.1639787142321,2019-03-14,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2022-03-13","Eidolon dupreanum","female","NL",295,19.5,128,58,26,"9","7",0,0,-10.7093259549653,2022-03-13,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2019-03-15","Eidolon dupreanum","female","NL",290,20,127.6,61.7,26.1,"5.5","7.4",NA,2,-14.5266592673233,2019-03-15,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2019-03-14","Eidolon dupreanum","female","NL",320,19,128,63,27,"9.1","8.1",NA,0,14.2906740450347,2019-03-14,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2022-03-13","Eidolon dupreanum","female","NL",250,20.8,120,58.3,27.8,"0","0",0,1,NA,2022-03-13,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2019-03-14","Eidolon dupreanum","female","NL",260,21.1,123.3,58.4,31.8,"small","small",NA,0,-31.8692348072412,2019-03-14,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2022-03-13","Eidolon dupreanum","female","NL",352,20.5,131.5,64,28.5,"0","0",0,2,35.9049689543773,2022-03-13,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2020-03-10","Eidolon dupreanum","female","NL",320,21.3,135,62,26,"5","3",0,0,-6.54685611104719,2020-03-10,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2020-03-11","Eidolon dupreanum","female","NL",290,19.5,130.5,61,28,"7.5","6",0,0,-23.1208809825236,2020-03-11,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2022-03-13","Eidolon dupreanum","female","NL",315,19,132,66,29,"8","7",0,0,-2.58413196114748,2022-03-13,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2020-03-12","Eidolon dupreanum","male","A",380,21,125,55,28.5,"13","11.5",0,0,79.0099131472733,2020-03-12,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2019-03-15","Eidolon dupreanum","female","NL",300,20.4,132.1,62.3,29.6,"small","small",NA,2,-17.8821137150103,2019-03-15,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2023-03-13","Eidolon dupreanum","female","J",292,19.7,141,62.2,24.9,"0","0",0,7,NA,2023-03-13,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2023-03-13","Eidolon dupreanum","female","J",294,19,127.2,62.4,25,"0","0",0,3,NA,2023-03-13,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2019-03-15","Eidolon dupreanum","female","NL",115,22.3,133.7,62,30.8,"8.7","6.9",NA,0,-207.657115484574,2019-03-15,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2022-03-13","Eidolon dupreanum","female","NL",295,20.6,130.5,55,30.5,"7.5","6",0,10,-18.1208809825236,2022-03-13,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2020-03-11","Eidolon dupreanum","female","NL",320,21.1,132,64,25,"7","5",0,0,2.41586803885252,2020-03-11,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2019-03-14","Eidolon dupreanum","female","NL",275,21.4,126.4,60.6,27.7,"small","small",NA,2,-25.9839690911277,2019-03-14,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2020-03-10","Eidolon dupreanum","female","J",335,18.4,126,62,23,"small","small",0,0,NA,2020-03-10,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2019-03-14","Eidolon dupreanum","female","NL",325,20.6,131.9,62.4,28.6,"6.9","6.4",NA,1,7.71379597726457,2019-03-14,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2019-03-14","Eidolon dupreanum","male","A",305,20.9,123.5,60,25.3,"15.5","14.3",NA,0,10.9634685850709,2019-03-14,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2022-03-12","Eidolon dupreanum","female","NL",330,22,131.4,61.8,26.3,"0","0",0,1,14.2026273486513,2022-03-12,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2020-03-10","Eidolon dupreanum","female","NL",365,22.5,130,61,24,"8.5","5.5",0,0,53.3641602978905,2020-03-10,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2019-03-15","Eidolon dupreanum","female","NL",295,19.3,133.1,60.3,23.6,"7.4","5.2",NA,1,-25.8648842975426,2019-03-15,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2022-03-13","Eidolon dupreanum","female","NL",495,22.4,132,62.3,34,"8.5","5",0,3,177.415868038853,2022-03-13,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2022-03-13","Eidolon dupreanum","male","A",322,21.7,131.5,64,26.5,"22.5","17",0,10,-10.0290765646379,2022-03-13,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2020-03-11","Eidolon dupreanum","male","A",NA,21.5,134,63,34,"11","14",0,0,-104.47764724502,2020-03-11,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2022-03-12","Eidolon dupreanum","male","A",345,20,128.8,62.8,24.6,"26.3","19.6",0,3,26.0428248983397,2022-03-12,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2022-03-12","Eidolon dupreanum","female","NL",335,18.5,127.6,56.6,28.9,"0","0",0,5,NA,2022-03-12,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2020-03-11","Eidolon dupreanum","female","NL",320,21.1,132,64,25,"7","5",0,0,-11.6358397021095,2020-03-11,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2020-03-10","Eidolon dupreanum","female","J",280,21,126,62.5,25,"small","small",0,0,NA,2020-03-10,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2022-03-12","Eidolon dupreanum","male","A",360,21,131.3,64.8,24.7,"27.9","21.2",0,7,28.9479159828668,2022-03-12,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2022-03-13","Eidolon dupreanum","male","A",325,19.5,132,66,27,"17","15",0,8,-9.47764724502036,2022-03-13,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2020-03-11","Eidolon dupreanum","female","NL",300,22.5,132,62,25,"7","6.5",0,0,-17.5841319611475,2020-03-11,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2020-03-11","Eidolon dupreanum","female","NL",300,22.5,132,62,25,"7","6.5",0,0,-12.5485075451287,2020-03-11,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2023-03-13","Eidolon dupreanum","male","A",353,21.2,126.9,60.4,24.3,"2.1","2",0,6,43.0893222040314,2023-03-13,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2019-03-14","Eidolon dupreanum","female","NL",290,21.4,124.6,59.3,29.9,"6.7","6.5",NA,1,-5.68497008313994,2019-03-14,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2023-03-13","Eidolon dupreanum","male","A",356,21.4,126.4,61.6,24.1,"17.6","14.8",0,4,48.4490580498336,2023-03-13,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2019-03-14","Eidolon dupreanum","male","A",330,21.5,129.1,63,26.5,"19.9","17.7",NA,1,9.60292902972026,2019-03-14,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2022-03-12","Eidolon dupreanum","female","NL",343,21.6,125,59.5,23.5,"5.5","7",0,0,46.139042087123,2022-03-12,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2022-03-13","Eidolon dupreanum","male","A",320,19.5,132,63,29,"24","16",0,5,-14.4776472450204,2022-03-13,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2019-03-15","Eidolon dupreanum","female","NL",300,25,127.5,80.5,25.4,"8.7","7",NA,0,-4.23113057063472,2019-03-15,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2020-03-11","Eidolon dupreanum","female","J",NA,17.7,120,50,26,"small","small",0,0,16.4460490482663,2020-03-11,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2020-03-10","Eidolon dupreanum","female","J",300,20.5,131,63,24,"small","small",0,0,NA,2020-03-10,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2019-03-15","Eidolon dupreanum","female","NL",280,21.6,125.3,62.3,28.2,"8.6","4.8",NA,0,-17.7435379095351,2019-03-15,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2020-03-10","Eidolon dupreanum","female","J",310,20.7,132,63,24,"small","small",0,0,NA,2020-03-10,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2020-03-10","Eidolon dupreanum","female","J",330,19.5,129,55,28,"small","small",0,0,NA,2020-03-10,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2019-03-15","Eidolon dupreanum","female","NL",267,21.4,128.8,61.2,26.5,"8.2","7.1",NA,0,-41.0773016341014,2019-03-15,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2019-03-15","Eidolon dupreanum","female","NL",260,18.5,124.3,58.7,29.8,"4.2","8.1",NA,0,-34.8035695347843,2019-03-15,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2019-03-15","Eidolon dupreanum","female","NL",295,21,128.3,53.8,29.5,"7.6","4.1",NA,0,-11.5969045469188,2019-03-15,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2022-03-13","Eidolon dupreanum","female","NL",225,17,116,54,26,"0","0",0,2,-45.6226033485791,2022-03-13,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2019-03-15","Eidolon dupreanum","female","NL",310,20,132.5,61.9,29.2,"5.6","9",NA,0,-9.07457826501849,2019-03-15,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2023-03-13","Eidolon dupreanum","female","NL",366,18.3,128.7,65.2,24,"8.3","6.9",0,3,58.218887574702,2023-03-13,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2020-03-11","Eidolon dupreanum","female","NL",240,18.5,128,54,27,"small","small",0,0,30.1951505817674,2020-03-11,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2020-03-10","Eidolon dupreanum","female","J",240,20.8,125,56,25,"small","small",0,0,NA,2020-03-10,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2022-03-13","Eidolon dupreanum","female","NL",317,21.2,131.3,64.5,28.5,"0","0",0,5,1.5002317404286,2022-03-13,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2020-03-10","Eidolon dupreanum","female","J",240,16.4,115,51,22,"small","small",0,0,NA,2020-03-10,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2019-03-15","Eidolon dupreanum","female","NL",340,22.8,125.1,60.2,31.2,"7.2","6.7",NA,1,42.8449048050228,2019-03-15,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2022-03-13","Eidolon dupreanum","male","A",216,18.3,115,61.5,30.2,"0","0",0,1,NA,2022-03-13,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2020-03-10","Eidolon dupreanum","female","NL",370,20.5,133,60,30,"7.5","5",0,0,49.4336339110494,2020-03-10,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2019-03-15","Eidolon dupreanum","female","NL",95,22.2,129.4,62,30.8,"small","small",NA,0,-214.855587199837,2019-03-15,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2023-03-13","Eidolon dupreanum","male","A",368,21.8,125.1,61.9,23.7,"17.8","16.5",0,5,66.5435492584645,2023-03-13,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
3,1.66071428571429,3.66270114333393,68.3662442857143,90.625,18.30783,0.695057142857143,0.28247198,18.4012385714286,0.302933478571429,"Angavokely_Edup","2020-03-10","Eidolon dupreanum","female","NL",380,22.4,131,63,24,"7","6",0,0,65.3927205873701,2020-03-10,1.66071428571429,3.66270114333393,0.346092726857626,0.98237254107334,2.33905603035523
