"","ID","SITE_ID","NDVI_bf_201801","NDVI_bf_201802","NDVI_bf_201803","NDVI_bf_201804","NDVI_bf_201805","NDVI_bf_201806","NDVI_bf_201807","NDVI_bf_201808","NDVI_bf_201809","NDVI_bf_201810","NDVI_bf_201811","NDVI_bf_201812","NDVI_bf_201901","NDVI_bf_201902","NDVI_bf_201903","NDVI_bf_201904","NDVI_bf_201905","NDVI_bf_201906","NDVI_bf_201907","NDVI_bf_201908","NDVI_bf_201909","NDVI_bf_201910","NDVI_bf_201911","NDVI_bf_201912"
"1106",12,"Maromizaha",0.73852276802063,0.752526819705963,0.782855808734894,0.822147309780121,0.826214134693146,0.813299536705017,0.804270446300507,0.774223744869232,0.752501845359802,0.726613402366638,0.72473555803299,0.718111336231232,0.731384515762329,0.788040220737457,0.806424677371979,0.826967000961304,0.827768802642822,0.817638516426086,0.81310909986496,0.790860652923584,0.7685227394104,0.755920648574829,0.724214673042297,0.731892764568329
"1107",12,"Maromizaha",0.732704639434814,0.746079981327057,0.784079611301422,0.813088774681091,0.806055068969727,0.796388506889343,0.795898199081421,0.749615550041199,0.736422657966614,0.708062767982483,0.702812910079956,0.684954643249512,0.696879923343658,0.76201981306076,0.786558628082275,0.811776578426361,0.813192069530487,0.806137979030609,0.794599115848541,0.774340331554413,0.741431295871735,0.725706875324249,0.690217196941376,0.700826346874237
"1108",12,"Maromizaha",0.736120939254761,0.769140601158142,0.787388980388641,0.810219049453735,0.808896780014038,0.794539391994476,0.797254264354706,0.761125445365906,0.74083024263382,0.719152569770813,0.701465427875519,0.699190735816956,0.700091540813446,0.757492423057556,0.783673763275146,0.810975253582001,0.812322437763214,0.80290424823761,0.793709456920624,0.783077836036682,0.750870287418365,0.745892345905304,0.716854155063629,0.711739420890808
"1109",12,"Maromizaha",0.719344139099121,0.736481368541718,0.767637431621552,0.788485944271088,0.788277566432953,0.778573930263519,0.74562019109726,0.714469373226166,0.666406452655792,0.65696132183075,0.628787338733673,0.64004784822464,0.689718246459961,0.72842413187027,0.795962274074554,0.784911215305328,0.782621204853058,0.773119449615479,0.772426664829254,0.747020542621613,0.703998506069183,0.670376121997833,0.611149966716766,0.636328876018524
"1110",12,"Maromizaha",0.725666284561157,0.762777984142303,0.777935028076172,0.793762981891632,0.789289355278015,0.785127222537994,0.770223021507263,0.726200103759766,0.672351896762848,0.66802704334259,0.644639670848846,0.66503894329071,0.696776509284973,0.741258442401886,0.798987746238708,0.783493399620056,0.779243767261505,0.777247905731201,0.777271449565887,0.75591629743576,0.712853729724884,0.674717009067535,0.623306810855865,0.657842576503754
"1111",12,"Maromizaha",0.737065732479095,0.786534667015076,0.786342978477478,0.800127923488617,0.801986813545227,0.802881240844727,0.789904177188873,0.754095911979675,0.701235711574554,0.701441526412964,0.676036179065704,0.696077585220337,0.699938952922821,0.765600919723511,0.803928077220917,0.795081198215485,0.786199331283569,0.776735186576843,0.793039083480835,0.769539058208466,0.729993760585785,0.698191463947296,0.655579507350922,0.695277273654938
"1112",12,"Maromizaha",0.748934209346771,0.779158234596252,0.799010932445526,0.812591195106506,0.817000210285187,0.81474107503891,0.806012630462646,0.769782483577728,0.726082801818848,0.727693855762482,0.700753450393677,0.703732967376709,0.704865753650665,0.787317276000977,0.80558305978775,0.814227342605591,0.801210105419159,0.788088202476501,0.804845631122589,0.778211653232574,0.744524478912354,0.720228433609009,0.685689687728882,0.717644393444061
"1113",12,"Maromizaha",0.756153225898743,0.766400933265686,0.802544355392456,0.810162365436554,0.819853067398071,0.815488874912262,0.80208832025528,0.775873959064484,0.743320941925049,0.744116485118866,0.718192398548126,0.725767910480499,0.737911760807037,0.790398359298706,0.79808384180069,0.807582557201385,0.809248924255371,0.81019800901413,0.809994697570801,0.788030326366425,0.763377249240875,0.745083093643188,0.708433985710144,0.729620099067688
"1114",12,"Maromizaha",0.782589375972748,0.769803583621979,0.789312481880188,0.824872314929962,0.83989554643631,0.820915102958679,0.815638482570648,0.798267245292664,0.789082109928131,0.768832206726074,0.771986484527588,0.764853000640869,0.785389363765717,0.816789269447327,0.818249344825745,0.828234136104584,0.822884857654572,0.791632533073425,0.824813306331635,0.807208299636841,0.805522441864014,0.796914875507355,0.756611347198486,0.745478272438049
"1115",12,"Maromizaha",0.793460428714752,0.79058974981308,0.809475541114807,0.843334853649139,0.854465901851654,0.830960810184479,0.843773305416107,0.81409764289856,0.798605680465698,0.78290456533432,0.753900706768036,0.762246787548065,0.774426996707916,0.822822511196136,0.835703372955322,0.852721393108368,0.85205465555191,0.830923438072205,0.84649783372879,0.827050089836121,0.815328657627106,0.797819674015045,0.756052613258362,0.767818629741669
