"","date","NDVI","humidity_day","sites","precipitation","temperature","Humidity nigth"
"633","2016-10-01",0.5065,53.14856,"AngavoKely",0.138018817,16.81674,88.5625
"634","2016-10-01",0.5062,51.853,"Ankarana_Canyon",0.004615248,25.71218,91.75
"635","2016-10-01",0.4221,51.853,"Ankarana_Cathedral",0.004615248,25.71218,91.75
"636","2016-10-01",0.4139,51.853,"Ankarana_Chauves_Souris",0.004615248,23.73525,91.75
"637","2016-10-01",0.6869,53.14856,"Lakato",0.159718186,17.92974,88.5625
"638","2016-10-01",0.3537,28.41006,"Mahabo",0.022538083,26.07974,72.125
"639","2016-10-01",0.5016,49.05848,"Mahialambo",0.4411273,18.656,85.8125
"640","2016-10-01",0.8358,73.34402,"Makira",0.057725567,18.31933,80.75
"641","2016-10-01",0.4701,49.05848,"Mangarivotra",0.40699628,17.81222,85.8125
"642","2016-10-01",0.7775,53.14856,"Maromizaha",0.151754484,20.99484,88.5625
"643","2016-10-01",0.5341,49.05848,"Marotsipohy",0.40699628,17.81222,85.8125
"644","2016-10-01",0.5432,53.14856,"Marovitsika",0.218411222,17.92974,88.5625
"645","2016-11-01",0.4246,55.24776,"Ambakoana",0.17815304,18.86913,87.0625
"646","2016-11-01",0.6486,55.24776,"AngavoBe",0.1354757,18.98361,87.0625
"647","2016-11-01",0.533,55.24776,"AngavoKely",0.14388977,18.03539,87.0625
"648","2016-11-01",0.515,50.86964,"Ankarana_Canyon",0.02147552,26.65917,90.25
"649","2016-11-01",0.4058,50.86964,"Ankarana_Cathedral",0.02147552,26.65917,90.25
"650","2016-11-01",0.419,50.86964,"Ankarana_Chauves_Souris",0.02147552,24.79156,90.25
"651","2016-11-01",0.6413,55.24776,"Lakato",0.05918738,18.98361,87.0625
"652","2016-11-01",0.3595,31.9708,"Mahabo",0.05483067,27.44503,74
"653","2016-11-01",0.4863,49.99022,"Mahialambo",0.2112194,19.94091,87.3125
"654","2016-11-01",0.8312,75.45567,"Makira",0.03843315,19.33114,83.0625
"655","2016-11-01",0.4407,49.99022,"Mangarivotra",0.20971426,18.86913,87.3125
"656","2016-11-01",0.7506,55.24776,"Maromizaha",0.07405344,21.95782,87.0625
"657","2016-11-01",0.5218,49.99022,"Marotsipohy",0.20971426,18.86913,87.3125
"658","2016-11-01",0.511,55.24776,"Marovitsika",0.13749352,18.98361,87.0625
"659","2016-12-01",0.536,56.98444,"Ambakoana",0.0845155,19.58373,87.8125
"660","2016-12-01",0.7241,56.98444,"AngavoBe",0.05200912,19.63409,87.8125
"661","2016-12-01",0.611,56.98444,"AngavoKely",0.08988249,18.56576,87.8125
"662","2016-12-01",0.6969,57.48984,"Ankarana_Canyon",0.03697363,27.21539,88.9375
"663","2016-12-01",0.4834,57.48984,"Ankarana_Cathedral",0.03697363,27.21539,88.9375
"664","2016-12-01",0.5279,57.48984,"Ankarana_Chauves_Souris",0.03697363,25.77252,88.9375
"665","2016-12-01",0.7345,56.98444,"Lakato",0.06833292,19.63409,87.8125
"666","2016-12-01",0.4246,39.11555,"Mahabo",0.07474289,28.2741,78.25
"667","2016-12-01",0.5317,50.40636,"Mahialambo",0.10000977,20.69247,88.1875
"668","2016-12-01",0.8369,76.55378,"Makira",0.07756898,20.18713,85.6875
"669","2016-12-01",0.5046,50.40636,"Mangarivotra",0.10500205,19.58373,88.1875
"670","2016-12-01",0.755,56.98444,"Maromizaha",0.04482904,22.80529,87.8125
"671","2016-12-01",0.6483,50.40636,"Marotsipohy",0.10500205,19.58373,88.1875
"672","2016-12-01",0.6001,56.98444,"Marovitsika",0.06818611,19.63409,87.8125
"673","2017-01-01",0.5003,57.4155,"Ambakoana",0.08949383,19.7546,89.125
"674","2017-01-01",0.7325,57.4155,"AngavoBe",0.08609832,19.85452,89.125
"675","2017-01-01",0.617,57.4155,"AngavoKely",0.07602182,18.35577,89.125
"676","2017-01-01",0.7519,66.74113,"Ankarana_Canyon",0.26963419,26.97961,90.8125
"677","2017-01-01",0.6138,66.74113,"Ankarana_Cathedral",0.26963419,26.97961,90.8125
"678","2017-01-01",0.6698,66.74113,"Ankarana_Chauves_Souris",0.26963419,25.8128,90.8125
"679","2017-01-01",0.7342,57.4155,"Lakato",0.01538441,19.85452,89.125
"680","2017-01-01",0.5664,44.19938,"Mahabo",0.135437,27.79397,77.375
"681","2017-01-01",0.5409,53.675,"Mahialambo",0.11865208,21.08737,88.5625
"682","2017-01-01",0.8431,76.75909,"Makira",0.15552399,20.61444,87
"683","2017-01-01",0.5717,53.675,"Mangarivotra",0.12266997,19.7546,88.5625
"684","2017-01-01",0.7629,57.4155,"Maromizaha",0.02760187,23.44204,89.125
"685","2017-01-01",0.6188,53.675,"Marotsipohy",0.12266997,19.7546,88.5625
"686","2017-01-01",0.5758,57.4155,"Marovitsika",0.08857013,19.85452,89.125
"687","2017-02-01",0.5737,61.20521,"Ambakoana",0.3212919,20.81869,86.1875
"688","2017-02-01",0.7464,61.20521,"AngavoBe",0.3849639,20.7904,86.1875
"689","2017-02-01",0.6438,61.20521,"AngavoKely",0.3179966,18.99658,86.1875
"690","2017-02-01",0.7471,68.07821,"Ankarana_Canyon",0.3858729,26.99365,90
"691","2017-02-01",0.6922,68.07821,"Ankarana_Cathedral",0.3858729,26.99365,90
"692","2017-02-01",0.6886,68.07821,"Ankarana_Chauves_Souris",0.3858729,25.90252,90
"693","2017-02-01",0.7278,61.20521,"Lakato",0.339442,20.7904,86.1875
"694","2017-02-01",0.6353,48.96114,"Mahabo",0.330822,27.39318,81.5
"695","2017-02-01",0.5984,57.87852,"Mahialambo",0.38435,21.89605,87.375
"696","2017-02-01",0.8479,77.73219,"Makira",0.4629059,21.47235,86.9375
"697","2017-02-01",0.5608,57.87852,"Mangarivotra",0.3416443,20.81869,87.375
"698","2017-02-01",0.7668,61.20521,"Maromizaha",0.3342412,24.05389,86.1875
"699","2017-02-01",0.6737,57.87852,"Marotsipohy",0.3416443,20.81869,87.375
"700","2017-02-01",0.6511,61.20521,"Marovitsika",0.3780265,20.7904,86.1875
"701","2017-03-01",0.5602,69.27917,"Ambakoana",0.68206102,20.32662,91.875
"702","2017-03-01",0.7699,69.27917,"AngavoBe",0.50721139,20.3355,91.875
"703","2017-03-01",0.6741,69.27917,"AngavoKely",0.40795189,18.54626,91.875
"704","2017-03-01",0.7966,71.47404,"Ankarana_Canyon",0.46526113,27.24066,91.25
"705","2017-03-01",0.7142,71.47404,"Ankarana_Cathedral",0.46526113,27.24066,91.25
"706","2017-03-01",0.7384,71.47404,"Ankarana_Chauves_Souris",0.46526113,26.02395,91.25
"707","2017-03-01",0.7492,69.27917,"Lakato",0.8108902,20.3355,91.875
"708","2017-03-01",0.6379,46.87092,"Mahabo",0.07960493,27.31545,79.625
"709","2017-03-01",0.6398,67.95145,"Mahialambo",0.65865481,21.0895,92
"710","2017-03-01",0.8413,81.32176,"Makira",1.09865606,21.50421,87
"711","2017-03-01",0.5994,67.95145,"Mangarivotra",0.66301227,20.32662,92
"712","2017-03-01",0.7686,69.27917,"Maromizaha",0.81934893,23.61514,91.875
"713","2017-03-01",0.7033,67.95145,"Marotsipohy",0.66301227,20.32662,92
"714","2017-03-01",0.6887,69.27917,"Marovitsika",0.53242272,20.3355,91.875
"715","2017-04-01",0.6171,71.01747,"Ambakoana",0.21312284,18.86862,90.625
"716","2017-04-01",0.8003,71.01747,"AngavoBe",0.1100343,18.94326,90.625
"717","2017-04-01",0.7018,71.01747,"AngavoKely",0.07488659,16.98025,90.625
"718","2017-04-01",0.7984,66.62806,"Ankarana_Canyon",0.03576516,27.30981,90.5
"719","2017-04-01",0.7195,66.62806,"Ankarana_Cathedral",0.03576516,27.30981,90.5
"720","2017-04-01",0.745,66.62806,"Ankarana_Chauves_Souris",0.03576516,25.36816,90.5
"721","2017-04-01",0.7948,71.01747,"Lakato",0.2558803,18.94326,90.625
"722","2017-04-01",0.5861,38.321,"Mahabo",0.04415461,26.47857,72.9375
"723","2017-04-01",0.6429,67.58513,"Mahialambo",0.12762776,19.57635,88.0625
"724","2017-04-01",0.7974,80.10755,"Makira",0.29016963,20.60375,86.9375
"725","2017-04-01",0.6267,67.58513,"Mangarivotra",0.1731468,18.86862,88.0625
"726","2017-04-01",0.8016,71.01747,"Maromizaha",0.24793795,22.32516,90.625
"727","2017-04-01",0.7207,67.58513,"Marotsipohy",0.1731468,18.86862,88.0625
"728","2017-04-01",0.7169,71.01747,"Marovitsika",0.13121273,18.94326,90.625
"729","2017-05-01",0.6376,65.89153,"Ambakoana",0.0133245168,17.13122,88.3125
"730","2017-05-01",0.8205,65.89153,"AngavoBe",0,17.14977,88.3125
"731","2017-05-01",0.7055,65.89153,"AngavoKely",0,15.42907,88.3125
"732","2017-05-01",0.745,63.05661,"Ankarana_Canyon",0.0172484722,26.69345,89
"733","2017-05-01",0.6655,63.05661,"Ankarana_Cathedral",0.0172484722,26.69345,89
"734","2017-05-01",0.6977,63.05661,"Ankarana_Chauves_Souris",0.0172484722,24.31582,89
"735","2017-05-01",0.8238,65.89153,"Lakato",0.0009335384,17.14977,88.3125
"736","2017-05-01",0.5083,33.73598,"Mahabo",0,25.47555,69.75
"737","2017-05-01",0.644,65.00321,"Mahialambo",0.0152022075,17.87289,88.5625
"738","2017-05-01",0.8453,79.34402,"Makira",0.0754602849,19.08108,82.875
"739","2017-05-01",0.5957,65.00321,"Mangarivotra",0.0081097446,17.13122,88.5625
"740","2017-05-01",0.83,65.89153,"Maromizaha",0.0017751822,20.81597,88.3125
"741","2017-05-01",0.7347,65.00321,"Marotsipohy",0.0081097446,17.13122,88.5625
"742","2017-05-01",0.7528,65.89153,"Marovitsika",0.0037154295,17.14977,88.3125
"743","2017-06-01",0.6029,66.77256,"Ambakoana",0.1033885404,15.71639,89.1875
"744","2017-06-01",0.8024,66.77256,"AngavoBe",0.0182286389,15.83886,89.1875
"745","2017-06-01",0.6762,66.77256,"AngavoKely",0.0016927214,13.80721,89.1875
"746","2017-06-01",0.6544,58.99833,"Ankarana_Canyon",0.0143604698,25.59472,89.4375
"747","2017-06-01",0.5793,58.99833,"Ankarana_Cathedral",0.0143604698,25.59472,89.4375
"748","2017-06-01",0.6131,58.99833,"Ankarana_Chauves_Souris",0.0143604698,23.1658,89.4375
"749","2017-06-01",0.8075,66.77256,"Lakato",0.1417439878,15.83886,89.1875
"750","2017-06-01",0.4549,34.15963,"Mahabo",0.0009628316,25.11477,68.875
"751","2017-06-01",0.6354,63.54242,"Mahialambo",0.0724494755,16.41174,90.3125
"752","2017-06-01",0.8676,76.72775,"Makira",0.1454237401,17.76718,81.375
"753","2017-06-01",0.626,63.54242,"Mangarivotra",0.0863166377,15.71639,90.3125
"754","2017-06-01",0.7799,66.77256,"Maromizaha",0.1485853493,19.83468,89.1875
"755","2017-06-01",0.6653,63.54242,"Marotsipohy",0.0863166377,15.71639,90.3125
"756","2017-06-01",0.745,66.77256,"Marovitsika",0.0273500923,15.83886,89.1875
"757","2017-07-01",0.593,61.26589,"Ambakoana",0.27116147,14.51852,91
"758","2017-07-01",0.7867,61.26589,"AngavoBe",0.21536323,14.62448,91
"759","2017-07-01",0.6342,61.26589,"AngavoKely",0.1858384,12.89953,91
"760","2017-07-01",0.6481,53.2264,"Ankarana_Canyon",0.02418406,24.92538,87.6875
"761","2017-07-01",0.5416,53.2264,"Ankarana_Cathedral",0.02418406,24.92538,87.6875
"762","2017-07-01",0.6041,53.2264,"Ankarana_Chauves_Souris",0.02418406,22.26324,87.6875
"763","2017-07-01",0.8097,61.26589,"Lakato",0.25166932,14.62448,91
"764","2017-07-01",0.4231,29.47904,"Mahabo",0.02532867,23.74993,64.4375
"765","2017-07-01",0.5978,58.32461,"Mahialambo",0.20515516,15.28543,89
"766","2017-07-01",0.8448,76.33939,"Makira",0.15003955,16.51135,77.25
"767","2017-07-01",0.5986,58.32461,"Mangarivotra",0.20118819,14.51852,89
"768","2017-07-01",0.8293,61.26589,"Maromizaha",0.28023529,18.56198,91
"769","2017-07-01",0.6807,58.32461,"Marotsipohy",0.20118819,14.51852,89
"770","2017-07-01",0.7255,61.26589,"Marovitsika",0.18652582,14.62448,91
"771","2017-08-01",0.5434,64.51611,"Ambakoana",0.031681113,14.59316,85.8125
"772","2017-08-01",0.7574,64.51611,"AngavoBe",0.007973318,14.69311,85.8125
"773","2017-08-01",0.5982,64.51611,"AngavoKely",0,13.07055,85.8125
"774","2017-08-01",0.5915,50.34268,"Ankarana_Canyon",0.012034533,24.60717,87.9375
"775","2017-08-01",0.5041,50.34268,"Ankarana_Cathedral",0.012034533,24.60717,87.9375
"776","2017-08-01",0.5347,50.34268,"Ankarana_Chauves_Souris",0.012034533,22.21978,87.9375
"777","2017-08-01",0.7782,64.51611,"Lakato",0.010258407,14.69311,85.8125
"778","2017-08-01",0.3789,30.84499,"Mahabo",0,24.01824,67.125
"779","2017-08-01",0.5694,59.49786,"Mahialambo",0.017078394,15.44943,92
"780","2017-08-01",0.8474,74.5406,"Makira",0.026138863,16.46057,77.4375
"781","2017-08-01",0.5728,59.49786,"Mangarivotra",0.016865281,14.59316,92
"782","2017-08-01",0.8133,64.51611,"Maromizaha",0.02133376,18.6372,85.8125
"783","2017-08-01",0.6601,59.49786,"Marotsipohy",0.016865281,14.59316,92
"784","2017-08-01",0.6644,64.51611,"Marovitsika",0.01216871,14.69311,85.8125
"785","2017-09-01",0.5137,54.45306,"Ambakoana",0.07277713,15.9222,87.625
"786","2017-09-01",0.7338,54.45306,"AngavoBe",0.027701341,16.12426,87.625
"787","2017-09-01",0.5543,54.45306,"AngavoKely",0.025275271,15.04061,87.625
"788","2017-09-01",0.5244,49.72223,"Ankarana_Canyon",0.002086325,25.22851,89.4375
"789","2017-09-01",0.4492,49.72223,"Ankarana_Cathedral",0.002086325,25.22851,89.4375
"790","2017-09-01",0.463,49.72223,"Ankarana_Chauves_Souris",0.002086325,23.00552,89.4375
"791","2017-09-01",0.7484,54.45306,"Lakato",0.030404745,16.12426,87.625
"792","2017-09-01",0.3496,23.78379,"Mahabo",0.001886913,24.94335,63.5625
"793","2017-09-01",0.5178,51.02531,"Mahialambo",0.126404673,17.18295,86.5625
"794","2017-09-01",0.8561,70.6875,"Makira",0.004343879,17.20172,80
"795","2017-09-01",0.5193,51.02531,"Mangarivotra",0.10130702,15.9222,86.5625
"796","2017-09-01",0.796,54.45306,"Maromizaha",0.043307364,19.40603,87.625
"797","2017-09-01",0.604,51.02531,"Marotsipohy",0.10130702,15.9222,86.5625
"798","2017-09-01",0.6408,54.45306,"Marovitsika",0.067306221,16.12426,87.625
"799","2017-10-01",0.4914,57.99545,"Ambakoana",0.12911868,18.0118,86.0625
"800","2017-10-01",0.7142,57.99545,"AngavoBe",0.06943177,18.17639,86.0625
"801","2017-10-01",0.553,57.99545,"AngavoKely",0.05325725,17.091,86.0625
"802","2017-10-01",0.5047,48.63182,"Ankarana_Canyon",0.01033874,26.4808,89.25
"803","2017-10-01",0.4144,48.63182,"Ankarana_Cathedral",0.01033874,26.4808,89.25
"804","2017-10-01",0.4407,48.63182,"Ankarana_Chauves_Souris",0.01033874,24.49127,89.25
"805","2017-10-01",0.7328,57.99545,"Lakato",0.05143313,18.17639,86.0625
"806","2017-10-01",0.3285,25.76439,"Mahabo",0,26.91964,71.75
"807","2017-10-01",0.499,51.07962,"Mahialambo",0.11189245,19.23248,89.125
"808","2017-10-01",0.8449,74.47775,"Makira",0.0681335,18.68847,83.625
"809","2017-10-01",0.4998,51.07962,"Mangarivotra",0.12755841,18.0118,89.125
"810","2017-10-01",0.8059,57.99545,"Maromizaha",0.04667846,21.21932,86.0625
"811","2017-10-01",0.5678,51.07962,"Marotsipohy",0.12755841,18.0118,89.125
"812","2017-10-01",0.6095,57.99545,"Marovitsika",0.06191107,18.17639,86.0625
"813","2017-11-01",0.523,65.12691,"Ambakoana",0.36865771,19.35095,89.3125
"814","2017-11-01",0.6965,65.12691,"AngavoBe",0.26183608,19.27313,89.3125
"815","2017-11-01",0.5979,65.12691,"AngavoKely",0.18733129,18.00942,89.3125
"816","2017-11-01",0.5595,58.81535,"Ankarana_Canyon",0.24435216,27.29116,90.375
"817","2017-11-01",0.4169,58.81535,"Ankarana_Cathedral",0.24435216,27.29116,90.375
"818","2017-11-01",0.4923,58.81535,"Ankarana_Chauves_Souris",0.24435216,25.85562,90.375
"819","2017-11-01",0.7266,65.12691,"Lakato",0.44026911,19.27313,89.3125
"820","2017-11-01",0.347,34.60212,"Mahabo",0.02590172,27.30081,73.1875
"821","2017-11-01",0.499,59.85811,"Mahialambo",0.41392833,20.31951,88.6875
"822","2017-11-01",0.8515,79.24146,"Makira",0.35009024,20.17037,85.9375
"823","2017-11-01",0.5113,59.85811,"Mangarivotra",0.37196293,19.35095,88.6875
"824","2017-11-01",0.7652,65.12691,"Maromizaha",0.4119758,22.06936,89.3125
"825","2017-11-01",0.5724,59.85811,"Marotsipohy",0.37196293,19.35095,88.6875
"826","2017-11-01",0.6411,65.12691,"Marovitsika",0.21143126,19.27313,89.3125
"827","2017-12-01",0.5802,68.73454,"Ambakoana",0.5634162,20.23913,90.875
"828","2017-12-01",0.7271,68.73454,"AngavoBe",0.3735031,20.30813,90.875
"829","2017-12-01",0.6238,68.73454,"AngavoKely",0.2653235,18.62158,90.875
"830","2017-12-01",0.7237,68.84855,"Ankarana_Canyon",0.2213876,27.21484,91.6875
"831","2017-12-01",0.594,68.84855,"Ankarana_Cathedral",0.2213876,27.21484,91.6875
"832","2017-12-01",0.6187,68.84855,"Ankarana_Chauves_Souris",0.2213876,25.8674,91.6875
"833","2017-12-01",0.76,68.73454,"Lakato",0.4575085,20.30813,90.875
"834","2017-12-01",0.3798,41.38283,"Mahabo",0.1101457,28.08822,81.0625
"835","2017-12-01",0.5775,65.34716,"Mahialambo",0.426659,20.86205,91.125
"836","2017-12-01",0.841,78.73238,"Makira",0.3499283,20.82699,84.875
"837","2017-12-01",0.5713,65.34716,"Mangarivotra",0.5089674,20.23913,91.125
"838","2017-12-01",0.7566,68.73454,"Maromizaha",0.4316143,23.24246,90.875
"839","2017-12-01",0.631,65.34716,"Marotsipohy",0.5089674,20.23913,91.125
"840","2017-12-01",0.6806,68.73454,"Marovitsika",0.4298873,20.30813,90.875
"841","2018-01-01",0.5236,69.80439,"Ambakoana",0.6228098,20.17526,91.6875
"842","2018-01-01",0.7362,69.80439,"AngavoBe",0.5263309,20.27294,92.875
"843","2018-01-01",0.6193,69.80439,"AngavoKely",0.3824083,18.37206,92.875
"844","2018-01-01",0.7811,70.887,"Ankarana_Canyon",0.4481855,26.19006,88.4375
"845","2018-01-01",0.6116,70.887,"Ankarana_Cathedral",0.4481855,26.19006,88.4375
"846","2018-01-01",0.6997,70.887,"Ankarana_Chauves_Souris",0.6231093,25.07266,88.4375
"847","2018-01-01",0.7459,69.80439,"Lakato",0.6385344,20.27294,88.125
"848","2018-01-01",0.5263,46.15985,"Mahabo",0.242229,27.91125,82.75
"849","2018-01-01",0.6031,68.0099,"Mahialambo",0.4282168,20.88824,91.6875
"850","2018-01-01",0.8225,78.8214,"Makira",0.4921764,21.04971,88.3125
"851","2018-01-01",0.5826,68.0099,"Mangarivotra",0.5660767,20.17526,91.6875
"852","2018-01-01",0.7809,69.80439,"Maromizaha",0.6460108,23.29031,91.6875
"853","2018-01-01",0.6706,68.0099,"Marotsipohy",0.5660767,20.17526,91.6875
"854","2018-01-01",0.6529,69.80439,"Marovitsika",0.5030929,20.27294,91.6875
"855","2018-02-01",0.5856,65.56388,"Ambakoana",0.599965,20.51104,89.0625
"856","2018-02-01",0.7548,65.56388,"AngavoBe",0.3986536,20.52969,92.5625
"857","2018-02-01",0.6618,65.56388,"AngavoKely",0.390372,18.84048,92.5625
"858","2018-02-01",0.7934,67.55284,"Ankarana_Canyon",0.4174573,26.92108,88.6875
"859","2018-02-01",0.649,67.55284,"Ankarana_Cathedral",0.4174573,26.92108,88.6875
"860","2018-02-01",0.7423,67.55284,"Ankarana_Chauves_Souris",0.4984105,25.63305,88.6875
"861","2018-02-01",0.7502,65.56388,"Lakato",0.4457164,20.52969,87.0625
"862","2018-02-01",0.5927,47.36423,"Mahabo",0.3005387,27.31072,82.1875
"863","2018-02-01",0.6103,63.37679,"Mahialambo",0.4442041,21.14944,89.0625
"864","2018-02-01",0.8548,79.02261,"Makira",0.7382067,21.14419,88.4375
"865","2018-02-01",0.5932,63.37679,"Mangarivotra",0.5463368,20.51104,89.0625
"866","2018-02-01",0.7788,65.56388,"Maromizaha",0.5183878,23.49691,89.0625
"867","2018-02-01",0.6761,63.37679,"Marotsipohy",0.5463368,20.51104,89.0625
"868","2018-02-01",0.6849,65.56388,"Marovitsika",0.5253127,20.52969,89.0625
"869","2018-03-01",0.5776,68.88825,"Ambakoana",0.41434887,19.8197,89.6875
"870","2018-03-01",0.7859,68.88825,"AngavoBe",0.34460586,19.88558,89.3125
"871","2018-03-01",0.6912,68.88825,"AngavoKely",0.18308023,18.08142,89.3125
"872","2018-03-01",0.804,70.5018,"Ankarana_Canyon",0.94042885,26.89388,86.6875
"873","2018-03-01",0.6239,70.5018,"Ankarana_Cathedral",0.94042885,26.89388,86.6875
"874","2018-03-01",0.7424,70.5018,"Ankarana_Chauves_Souris",1.30167508,25.46911,86.6875
"875","2018-03-01",0.7805,68.88825,"Lakato",0.43894303,19.88558,85.4375
"876","2018-03-01",0.5741,37.96374,"Mahabo",0.08739694,28.71768,77.25
"877","2018-03-01",0.6437,67.04676,"Mahialambo",0.22012688,20.56381,89.6875
"878","2018-03-01",0.8504,78.21884,"Makira",0.62357211,21.10043,85.5625
"879","2018-03-01",0.6418,67.04676,"Mangarivotra",0.29779738,19.8197,89.6875
"880","2018-03-01",0.8222,68.88825,"Maromizaha",0.51956719,23.08734,89.6875
"881","2018-03-01",0.7126,67.04676,"Marotsipohy",0.29779738,19.8197,89.6875
"882","2018-03-01",0.6982,68.88825,"Marovitsika",0.345561,19.88558,89.6875
"883","2018-04-01",0.6058,69.63409,"Ambakoana",0.05569257,18.28225,88.25
"884","2018-04-01",0.8059,69.63409,"AngavoBe",0.05851102,18.27963,89.3125
"885","2018-04-01",0.6898,69.63409,"AngavoKely",0.05367744,16.63732,89.3125
"886","2018-04-01",0.7845,65.6515,"Ankarana_Canyon",0.06165091,26.7023,86
"887","2018-04-01",0.6404,65.6515,"Ankarana_Cathedral",0.06165091,26.7023,86
"888","2018-04-01",0.7265,65.6515,"Ankarana_Chauves_Souris",0.18311822,24.83468,86
"889","2018-04-01",0.8064,69.63409,"Lakato",0.19039974,18.27963,87.125
"890","2018-04-01",0.5664,39.23936,"Mahabo",0.13508041,26.41091,75.875
"891","2018-04-01",0.6591,67.67988,"Mahialambo",0.11210574,19.02938,88.25
"892","2018-04-01",0.8674,80.55841,"Makira",0.43212432,19.93637,86.0625
"893","2018-04-01",0.6462,67.67988,"Mangarivotra",0.06083513,18.28225,88.25
"894","2018-04-01",0.8426,69.63409,"Maromizaha",0.15661995,21.73016,88.25
"895","2018-04-01",0.7235,67.67988,"Marotsipohy",0.06083513,18.28225,88.25
"896","2018-04-01",0.7112,69.63409,"Marovitsika",0.05247778,18.27963,88.25
"897","2018-05-01",0.5938,66.89481,"Ambakoana",0.029363573,17.32214,85.75
"898","2018-05-01",0.8004,66.89481,"AngavoBe",0.013675635,17.40594,84.6875
"899","2018-05-01",0.6712,66.89481,"AngavoKely",0.009997793,15.78185,84.6875
"900","2018-05-01",0.6823,61.57007,"Ankarana_Canyon",0.013045564,25.93691,85.1875
"901","2018-05-01",0.5973,61.57007,"Ankarana_Cathedral",0.013045564,25.93691,85.1875
"902","2018-05-01",0.6381,61.57007,"Ankarana_Chauves_Souris",0.010564948,23.81091,85.1875
"903","2018-05-01",0.8149,66.89481,"Lakato",0.015991947,17.40594,84.0625
"904","2018-05-01",0.5003,33.725,"Mahabo",0.006488226,25.27407,68.1875
"905","2018-05-01",0.6342,61.74469,"Mahialambo",0.043396283,17.86163,85.75
"906","2018-05-01",0.8858,77.12037,"Makira",0.041821081,18.86447,84.25
"907","2018-05-01",0.6397,61.74469,"Mangarivotra",0.029268138,17.32214,85.75
"908","2018-05-01",0.8499,66.89481,"Maromizaha",0.021429181,20.85662,85.75
"909","2018-05-01",0.6949,61.74469,"Marotsipohy",0.029268138,17.32214,85.75
"910","2018-05-01",0.6902,66.89481,"Marovitsika",0.029907208,17.40594,85.75
"911","2018-06-01",0.5977,62.12016,"Ambakoana",0,15.20495,85.8125
"912","2018-06-01",0.7938,62.12016,"AngavoBe",0.0027580068,15.26837,85.0625
"913","2018-06-01",0.6503,62.12016,"AngavoKely",0,13.52209,85.0625
"914","2018-06-01",0.6363,62.77255,"Ankarana_Canyon",0.0055961357,24.85006,80.125
"915","2018-06-01",0.551,62.77255,"Ankarana_Cathedral",0.0055961357,24.85006,80.125
"916","2018-06-01",0.5859,62.77255,"Ankarana_Chauves_Souris",0.0110843694,22.58978,80.125
"917","2018-06-01",0.8117,62.12016,"Lakato",0.0157926697,15.26837,81.75
"918","2018-06-01",0.447,34.68933,"Mahabo",0.0009324875,23.81005,68.875
"919","2018-06-01",0.6341,59.04978,"Mahialambo",0,15.88717,85.8125
"920","2018-06-01",0.8898,76.47775,"Makira",0.0229388624,17.34622,85.1875
"921","2018-06-01",0.6505,59.04978,"Mangarivotra",0,15.20495,85.8125
"922","2018-06-01",0.8245,62.12016,"Maromizaha",0.0219306517,19.1766,85.8125
"923","2018-06-01",0.6883,59.04978,"Marotsipohy",0,15.20495,85.8125
"924","2018-06-01",0.6716,62.12016,"Marovitsika",0.0023395291,15.26837,85.8125
"925","2018-07-01",0.574,66.29733,"Ambakoana",0.378246933,13.64462,87.5625
"926","2018-07-01",0.7715,66.29733,"AngavoBe",0.075133696,13.70779,84.1875
"927","2018-07-01",0.6233,66.29733,"AngavoKely",0.030058598,11.66928,84.1875
"928","2018-07-01",0.5891,56.44298,"Ankarana_Canyon",0.02511012,23.80349,78.25
"929","2018-07-01",0.5198,56.44298,"Ankarana_Cathedral",0.02511012,23.80349,78.25
"930","2018-07-01",0.5382,56.44298,"Ankarana_Chauves_Souris",0.039015334,21.39947,78.25
"931","2018-07-01",0.7977,66.29733,"Lakato",0.24753657,13.70779,84.8125
"932","2018-07-01",0.4112,33.44532,"Mahabo",0.001101032,23.26251,66.8125
"933","2018-07-01",0.5963,65.33232,"Mahialambo",0.355240941,14.37496,87.5625
"934","2018-07-01",0.8732,74.16969,"Makira",0.377968729,15.8384,83.75
"935","2018-07-01",0.5905,65.33232,"Mangarivotra",0.373704731,13.64462,87.5625
"936","2018-07-01",0.8129,66.29733,"Maromizaha",0.29811573,17.79782,87.5625
"937","2018-07-01",0.6367,65.33232,"Marotsipohy",0.373704731,13.64462,87.5625
"938","2018-07-01",0.6345,66.29733,"Marovitsika",0.096795194,13.70779,87.5625
"939","2018-08-01",0.5473,59.18248,"Ambakoana",0.02506621,14.86877,84.1875
"940","2018-08-01",0.7344,59.18248,"AngavoBe",0.007165734,15.00744,78.9375
"941","2018-08-01",0.5433,59.18248,"AngavoKely",0.001305518,13.3113,78.9375
"942","2018-08-01",0.5335,53.28433,"Ankarana_Canyon",0.024123743,23.85916,79.25
"943","2018-08-01",0.4731,53.28433,"Ankarana_Cathedral",0.024123743,23.85916,79.25
"944","2018-08-01",0.4908,53.28433,"Ankarana_Chauves_Souris",0.021038085,21.7517,79.25
"945","2018-08-01",0.7578,59.18248,"Lakato",0.019492241,15.00744,82.6875
"946","2018-08-01",0.3758,23.65212,"Mahabo",0.002604682,23.98263,72.875
"947","2018-08-01",0.5511,54.87112,"Mahialambo",0.015834555,15.45385,84.1875
"948","2018-08-01",0.867,71.89744,"Makira",0.069162108,16.39684,84.4375
