ID,Box,Bat_species,Bat_SampleID,Ecto_type,Ecto_genus,Ecto_species,Ecto_ID,Count,Male,Female,Notes,Photo
AFA,Ziplock,Rousettus_madagascariensis,MIZ141,Mite,NA,Mite_5,MIZ141_M5,6,NA,NA,bad samples,
AFA,Ziplock,Rousettus_madagascariensis,MIZ142,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ142_Em,25,15,10,bad samples,
AFA,Ziplock,Rousettus_madagascariensis,MIZ142,Batflies,Megastrebla,Megastrebla_wenzelii,MIZ142_W,2,NA,NA,bad samples,
AFA,Ziplock,Rousettus_madagascariensis,MIZ142,Mite,NA,Mite_5,MIZ142_M5,2,NA,NA,bad samples,
AFA,Ziplock,Rousettus_madagascariensis,MIZ142,Mite,Meristapsis,Meristapsis_spp2,MIZ142_M4,3,NA,NA,bad samples,
AFA,Ziplock,Rousettus_madagascariensis,MIZ143,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ143_Em,2,2,0,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ143,Mite,NA,Mite_7,MIZ143_M7,8,NA,NA,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ143,Mite,Meristapsis,Meristapsis_spp2,MIZ143_M4,2,NA,NA,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ152,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ152_Em,17,9,8,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ152,Batflies,Megastrebla,Megastrebla_wenzelii,MIZ152_W,1,NA,NA,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ152,Mite,Meristapsis,Meristapsis_spp2,MIZ152_M4,3,NA,NA,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ152,Mite,NA,Mite_6,MIZ152_M6,3,NA,NA,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ161,Batflies,Megastrebla,Megastrebla_wenzelii,MIZ161_W,5,NA,NA,bad samples,
AFA,Ziplock,Rousettus_madagascariensis,MIZ170,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ170_Em,4,3,1,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ179,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ179_Em,13,6,7,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ179,Batflies,Megastrebla,Megastrebla_wenzelii,MIZ179_W,1,NA,NA,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ179,Mite,Meristapsis,Meristapsis_spp2,MIZ179_M4,1,NA,NA,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ179,Mite,NA,Mite_6,MIZ179_M6,3,NA,NA,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ188,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ188_Em,10,6,4,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ188,Mite,NA,Mite_6,MIZ188_M6,2,NA,NA,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ188,Mite,Meristapsis,Meristapsis_spp2,MIZ188_M4,1,NA,NA,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ197,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ197_Em,2,1,1,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ197,Batflies,Megastrebla,Megastrebla_wenzelii,MIZ197_W,2,NA,NA,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ206,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ206_Em,10,3,7,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ206,Mite,NA,Mite_6,MIZ206_M6,4,NA,NA,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ151,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ151_Em,25,6,19,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ151,Mite,NA,Mite_6,MIZ151_M6,2,NA,NA,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ151,Mite,Meristapsis,Meristapsis_spp2,MIZ151_M4,1,NA,NA,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ151,NA,NA,Unknown,MIZ151_Unk,1,NA,NA,Black roud need pics,
AFA,Ziplock,Rousettus_madagascariensis,MIZ160,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ160_Em,2,1,1,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ169,Mite,Meristapsis,Meristapsis_spp2,MIZ169_M4,1,NA,NA,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ169,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ169_Em,7,6,1,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ178,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ178_Em,8,5,3,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ178,Batflies,Megastrebla,Megastrebla_wenzelii,MIZ178_W,1,NA,NA,Sample very bad,
AFA,Ziplock,Rousettus_madagascariensis,MIZ178,Mite,NA,Mite_6,MIZ179_M6,2,NA,NA,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ187,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ187_Em,6,3,3,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ187,Batflies,Megastrebla,Megastrebla_wenzelii,MIZ187_W,2,NA,NA,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ187,Mite,Meristapsis,Meristapsis_spp2,MIZ187_M4,3,NA,NA,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ196,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ196_Em,4,2,2,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ196,Batflies,Megastrebla,Megastrebla_wenzelii,MIZ196_W,1,NA,NA,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ205,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ205_Em,4,3,1,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ150,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ150_Em,10,5,5,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ168,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ168_Em,18,13,5,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ159,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ159_Em,8,7,1,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ159,Mite,NA,Mite_7,MIZ159_M7,2,NA,NA,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ177,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ177_Em,13,10,3,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ177,Batflies,Megastrebla,Megastrebla_wenzelii,MIZ177_W,3,NA,NA,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ177,Mite,NA,Mite_6,MIZ177_M6,2,NA,NA,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ195,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ195_Em,3,1,2,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ195,Batflies,Megastrebla,Megastrebla_wenzelii,MIZ195_W,1,0,1,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ186,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ186_Em,27,14,13,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ204,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ204_Em,16,10,6,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ204,Batflies,Megastrebla,Megastrebla_wenzelii,MIZ204_W,2,1,1,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ204,Mite,Meristapsis,Meristapsis_spp2,MIZ204_M4,1,NA,NA,M4_1,
AFA,Ziplock,Rousettus_madagascariensis,MIZ203,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ203_Em,4,2,2,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ203,Mite,Meristapsis,Meristapsis_spp2,MIZ203_M4,1,NA,NA,M4_1,
AFA,Ziplock,Rousettus_madagascariensis,MIZ194,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ194_Em,9,6,3,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ194,Mite,Meristapsis,Meristapsis_spp2,MIZ194_M4,1,NA,NA,M4_1,
AFA,Ziplock,Rousettus_madagascariensis,MIZ194,Mite,NA,Mite_6,MIZ194_M6,1,NA,NA,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ185,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ185_Em,19,10,9,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ185,Batflies,Megastrebla,Megastrebla_wenzelii,MIZ185_W,3,1,2,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ176,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ176_Em,5,4,1,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ167,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ167_Em,17,9,7,Need to recounte,
AFA,Ziplock,Rousettus_madagascariensis,MIZ167,Batflies,Megastrebla,Megastrebla_wenzelii,MIZ167_W,1,0,1,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ167,Mite,Meristapsis,Meristapsis_spp2,MIZ167_M4,3,NA,NA,M4_1,
AFA,Ziplock,Rousettus_madagascariensis,MIZ158,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ158_Em,6,0,6,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ158,Batflies,Megastrebla,Megastrebla_wenzelii,MIZ158_W,1,1,0,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ149,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ149_Em,28,12,16,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ149,Batflies,Megastrebla,Megastrebla_wenzelii,MIZ149_W,1,1,0,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ149,Mite,Meristapsis,Meristapsis_spp2,MIZ149_M4,4,NA,NA,M4_1,
AFA,Ziplock,Rousettus_madagascariensis,MIZ149,Mite,NA,Mite_6,MIZ149_M6,3,NA,NA,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ149,Mite,Meristapsis,Meristapsis_spp2,MIZ149_M4,1,NA,NA,M4_2,
AFA,Ziplock,Rousettus_madagascariensis,MIZ202,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ202_Em,7,5,2,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ193,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ193_Em,6,4,2,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ193,Mite,NA,Mite_6,MIZ193_M6,5,NA,NA,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ184,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ184_Em,5,4,1,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ184,Mite,Meristapsis,Meristapsis_spp2,MIZ184_M4,1,NA,NA,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ184,Mite,NA,Mite_6,MIZ184_M6,2,NA,NA,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ175,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ175_Em,10,4,6,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ175,Mite,Meristapsis,Meristapsis_spp22,MIZ175_M42,2,NA,NA,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ175,Mite,Meristapsis,Meristapsis_spp21,MIZ175_M41,2,NA,NA,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ175,Mite,NA,Mite_6,MIZ175_M6,11,NA,NA,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ166,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ175_Em,15,12,3,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ157,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ157_Em,10,2,8,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ148,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ148_Em,34,20,14,Recoute,
AFA,Ziplock,Rousettus_madagascariensis,MIZ148,Mite,NA,Mite_6,MIZ148_M6,4,NA,NA,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ147,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ147_Em,5,4,1,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ147,Batflies,Megastrebla,Megastrebla_wenzelii,MIZ147_W,1,1,0,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ147,Mite,Meristapsis,Meristapsis_spp21,MIZ147_M41,4,NA,NA,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ147,Mite,NA,Mite_6,MIZ147_M6,1,NA,NA,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ156,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ156_Em,4,0,4,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ156,Mite,Meristapsis,Meristapsis_spp21,MIZ156_M41,2,NA,NA,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ165,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ165_Em,16,8,8,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ165,Batflies,Megastrebla,Megastrebla_wenzelii,MIZ165_W,3,1,2,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ174,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ174_Em,13,5,8,Recoute,
AFA,Ziplock,Rousettus_madagascariensis,MIZ174,Mite,NA,Mite_6,MIZ174_M6,1,NA,NA,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ174,Mite,Meristapsis,Meristapsis_spp21,MIZ174_M41,1,NA,NA,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ183,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ183_Em,14,8,6,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ183,Mite,NA,Mite_7,MIZ183_M7,2,NA,NA,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ183,Mite,NA,Mite_6,MIZ183_M6,3,NA,NA,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ192,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ192_Em,6,2,4,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ192,Mite,Meristapsis,Meristapsis_spp21,MIZ192_M41,2,NA,NA,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ192,Mite,Meristapsis,Meristapsis_spp22,MIZ192_M42,1,NA,NA,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ192,Mite,NA,Mite_6,MIZ192_M6,3,NA,NA,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ201,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ201_Em,7,2,5,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ146,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ146_Em,15,7,8,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ146,Batflies,Megastrebla,Megastrebla_wenzelii,MIZ146_W,1,0,1,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ155,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ155_Em,10,7,3,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ155,Mite,NA,Mite_7,MIZ155_M7,1,NA,NA,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ155,Mite,Meristapsis,Meristapsis_spp21,MIZ155_M41,2,NA,NA,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ155,Mite,NA,Mite_6,MIZ155_M6,2,NA,NA,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ164,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ164_Em,18,8,10,,
AFA,Ziplock,Rousettus_madagascariensis,MIZ173,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ173_Em,15,11,4,,
AFA,NEM_MS_BF1,Rousettus_madagascariensis,MIZ488,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ488_Em,5,3,2,,
AFA,NEM_MS_BF1,Rousettus_madagascariensis,MIZ489,Batflies,Megastrebla,Megastrebla_wenzelii,MIZ489_W,1,0,1,,
AFA,NIH_BAT_Ecto_Maromizaha,Rousettus_madagascariensis,MIZ489,Mite,Meristapsis,Meristapsis_spp21,MIZ489_M41,2,NA,NA,,
AFA,NIH_BAT_Ecto_Maromizaha,Rousettus_madagascariensis,MIZ489,Mite,Meristapsis,Meristapsis_spp21,MIZ489_M42,1,NA,NA,,
AFA,NEM_MS_BF1,Rousettus_madagascariensis,MIZ490,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ490_Em,2,1,1,,
AFA,NEM_M7_M6,Rousettus_madagascariensis,MIZ490,Mite,NA,Mite_7,MIZ490_M7,5,NA,NA,,
AFA,NIH_BAT_Ecto_Maromizaha,Rousettus_madagascariensis,MIZ490,Mite,Meristapsis,Meristapsis_spp21,MIZ490_M42,2,NA,NA,,
AFA,NEM_M7_M6,Rousettus_madagascariensis,MIZ490,Mite,NA,Mite_6,MIZ490_M6,2,NA,NA,,
AFA,NEM_MS_BF1,Rousettus_madagascariensis,MIZ491,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ491_Em,2,2,0,,
AFA,NIH_BAT_Ecto_Maromizaha,Rousettus_madagascariensis,MIZ491,Mite,Meristapsis,Meristapsis_spp21,MIZ491_M41,2,NA,NA,,
AFA,NEM_M7_M6,Rousettus_madagascariensis,MIZ491,Mite,NA,Mite_6,MIZ491_M6,2,NA,NA,,
AFA,NEM_MS_BF1,Rousettus_madagascariensis,MIZ492,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ492_Em,8,4,4,,
AFA,NEM_MS_BF1,Rousettus_madagascariensis,MIZ492,Batflies,Megastrebla,Megastrebla_wenzelii,MIZ492_W,2,0,2,,
AFA,NEM_M7_M6,Rousettus_madagascariensis,MIZ493,Mite,NA,Mite_6,MIZ493_M6,1,NA,NA,,
AFA,NIH_BAT_Ecto_Maromizaha,Rousettus_madagascariensis,MIZ493,Mite,Meristapsis,Meristapsis_spp21,MIZ493_M42,1,NA,NA,,
AFA,NEM_MS_BF1,Rousettus_madagascariensis,MIZ493,Batflies,Megastrebla,Megastrebla_wenzelii,MIZ493_W,1,1,0,,
AFA,NEM_MS_BF1,Rousettus_madagascariensis,MIZ493,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ493_Em,7,4,3,,
AFA,NEM_MS_BF1,Rousettus_madagascariensis,MIZ494,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ494_Em,1,1,0,,
AFA,NIH_BAT_Ecto_Maromizaha,Rousettus_madagascariensis,MIZ494,Mite,Meristapsis,Meristapsis_spp21,MIZ494_M41,1,NA,NA,,
AFA,NEM_M7_M6,Rousettus_madagascariensis,MIZ495,Mite,NA,Mite_6,MIZ495_M6,1,NA,NA,,
AFA,NEM_MS_BF1,Rousettus_madagascariensis,MIZ495,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ495_Em,2,2,0,,
AFA,NEM_MS_BF1,Rousettus_madagascariensis,MIZ496,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ496_Em,1,1,0,,
AFA,NEM_MS_BF1,Rousettus_madagascariensis,MIZ496,Batflies,Megastrebla,Megastrebla_wenzelii,MIZ496_W,2,1,1,,
AFA,NIH_BAT_Ecto_Maromizaha,Rousettus_madagascariensis,MIZ496,Mite,Meristapsis,Meristapsis_spp21,MIZ496_M41,2,NA,NA,,
AFA,NEM_M7_M6,Rousettus_madagascariensis,MIZ496,Mite,NA,Mite_6,MIZ496_M6,6,NA,NA,,
AFA,NEM_M7_M6,Rousettus_madagascariensis,MIZ497,Mite,NA,Mite_7,MIZ497_M7,1,NA,NA,,
AFA,NIH_BAT_Ecto_Maromizaha,Rousettus_madagascariensis,MIZ497,Mite,Meristapsis,Meristapsis_spp21,MIZ497_M41,1,NA,NA,,
AFA,NEM_MS_BF1,Rousettus_madagascariensis,MIZ497,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ497_Em,9,4,5,,
AFA,NEM_MS_BF1,Rousettus_madagascariensis,MIZ497,Batflies,Megastrebla,Megastrebla_wenzelii,MIZ497_W,2,1,1,,
AFA,NEM_MS_BF1,Rousettus_madagascariensis,MIZ498,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ498_Em,11,5,6,,
AFA,NIH_BAT_Ecto_Maromizaha,Rousettus_madagascariensis,MIZ498,Mite,Meristapsis,Meristapsis_spp21,MIZ498_M41,2,NA,NA,,
AFA,NIH_BAT_Ecto_Maromizaha,Rousettus_madagascariensis,MIZ498,Mite,Meristapsis,Meristapsis_spp21,MIZ498_M42,1,NA,NA,,
AFA,NEM_M7_M6,Rousettus_madagascariensis,MIZ498,Mite,NA,Mite_6,MIZ498_M6,3,NA,NA,,
AFA,NEM_MS_BF1,Rousettus_madagascariensis,MIZ499,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ499_Em,3,3,0,,
AFA,NIH_BAT_Ecto_Maromizaha,Rousettus_madagascariensis,MIZ499,Mite,Meristapsis,Meristapsis_spp21,MIZ499_M41,3,NA,NA,,
AFA,NEM_M7_M6,Rousettus_madagascariensis,MIZ499,Mite,NA,Mite_6,MIZ499_M6,2,NA,NA,,
AFA,NEM_MS_BF1,Rousettus_madagascariensis,MIZ500,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ500_Em,16,8,8,,
AFA,NIH_BAT_Ecto_Maromizaha,Rousettus_madagascariensis,MIZ500,Mite,Meristapsis,Meristapsis_spp21,MIZ500_M41,7,NA,NA,,
AFA,NEM_M7_M6,Rousettus_madagascariensis,MIZ500,Mite,NA,Mite_6,MIZ500_M6,3,NA,NA,,
AFA,NEM_MS_BF1,Rousettus_madagascariensis,MIZ500,Batflies,Megastrebla,Megastrebla_wenzelii,MIZ500_W,2,1,1,,
AFA,NEM_MS_BF1,Rousettus_madagascariensis,MIZ501,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ501_Em,6,3,3,,
AFA,NA,Rousettus_madagascariensis,MIZ502,NA,NA,EMPTY VIAL,MIZ502,0,0,0,,
AFA,NEM_MS_BF1,Rousettus_madagascariensis,MIZ503,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ503_Em,2,2,0,,
AFA,NEM_MS_BF1,Rousettus_madagascariensis,MIZ504,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ504_Em,3,3,0,,
AFA,NEM_MS_BF1,Rousettus_madagascariensis,MIZ505,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ505_Em,2,2,0,,
AFA,NIH_BAT_Ecto_Maromizaha,Rousettus_madagascariensis,MIZ505,Mite,Meristapsis,Meristapsis_spp21,MIZ505_M41,4,NA,NA,,
AFA,NEM_M7_M6,Rousettus_madagascariensis,MIZ505,Mite,NA,Mite_6,MIZ505_M6,1,NA,NA,,
AFA,NEM_MS_BF1,Rousettus_madagascariensis,MIZ506,Batflies,Megastrebla,Megastrebla_wenzelii,MIZ506_W,3,1,2,,
AFA,NEM_MS_BF1,Rousettus_madagascariensis,MIZ506,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ506_Em,12,8,4,,
AFA,NEM_MS_BF1,Rousettus_madagascariensis,MIZ507,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ507_Em,1,0,1,,
AFA,NIH_BAT_Ecto_Maromizaha,Rousettus_madagascariensis,MIZ507,Mite,Meristapsis,Meristapsis_spp21,MIZ507_M41,3,NA,NA,,
AFA,NEM_M7_M6,Rousettus_madagascariensis,MIZ507,Mite,NA,Mite_6,MIZ507_M6,2,NA,NA,,
AFA,NEM_MS_BF1,Rousettus_madagascariensis,MIZ508,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ508_Em,2,2,0,,
AFA,NEM_MS_BF1,Rousettus_madagascariensis,MIZ509,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ509_Em,2,1,1,,
AFA,NEM_MS_BF1,Rousettus_madagascariensis,MIZ509,Batflies,Megastrebla,Megastrebla_wenzelii,MIZ509_W,1,1,0,,
AFA,NIH_BAT_Ecto_Maromizaha,Rousettus_madagascariensis,MIZ509,Mite,Meristapsis,Meristapsis_spp21,MIZ509_M41,3,NA,NA,,
AFA,NIH_BAT_Ecto_Maromizaha,Rousettus_madagascariensis,MIZ510,Mite,Meristapsis,Meristapsis_spp21,MIZ510_M41,7,NA,NA,,
AFA,NEM_M7_M6,Rousettus_madagascariensis,MIZ510,Mite,NA,Mite_6,MIZ510_M6,2,NA,NA,,
AFA,NEM_M7_M6,Rousettus_madagascariensis,MIZ511,Mite,NA,Mite_6,MIZ511_M6,1,NA,NA,,
AFA,NIH_BAT_Ecto_Maromizaha,Rousettus_madagascariensis,MIZ511,Mite,Meristapsis,Meristapsis_spp21,MIZ511_M41,1,NA,NA,,
AFA,NEM_M7_M6,Rousettus_madagascariensis,MIZ512,Mite,NA,Mite_7,MIZ512_M7,1,NA,NA,,
AFA,NEM_MS_BF1,Rousettus_madagascariensis,MIZ512,Batflies,Megastrebla,Megastrebla_wenzelii,MIZ512_W,2,0,2,,
AFA,NEM_MS_BF1,Rousettus_madagascariensis,MIZ512,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ512_Em,4,2,2,,
AFA,NEM_MS_BF1,Rousettus_madagascariensis,MIZ513,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ513_Em,3,0,3,,
AFA,NEM_MS_BF1,Rousettus_madagascariensis,MIZ516,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ516_Em,2,1,1,,
AFA,NEM_MS_BF1,Rousettus_madagascariensis,MIZ517,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ517_Em,3,2,1,,
AFA,NEM_MS_BF1,Rousettus_madagascariensis,MIZ518,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ518_Em,1,1,0,,
AFA,NEM_MS_BF1,Rousettus_madagascariensis,MIZ519,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ519_Em,7,4,3,,
AFA,NEM_M7_M6,Rousettus_madagascariensis,MIZ519,Mite,NA,Mite_6,MIZ519_M6,7,NA,NA,,
AFA,NEM_M7_M6,Rousettus_madagascariensis,MIZ522,Mite,NA,Mite_6,MIZ522_M6,6,NA,NA,,
AFA,NIH_BAT_Ecto_Maromizaha,Rousettus_madagascariensis,MIZ522,Mite,Meristapsis,Meristapsis_spp21,MIZ522_M41,7,NA,NA,,
AFA,NEM_MS_BF1,Rousettus_madagascariensis,MIZ522,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ522_Em,9,5,4,,
AFA,NEM_MS_BF1,Rousettus_madagascariensis,MIZ523,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ523_Em,1,1,0,,
AFA,NIH_BAT_Ecto_Maromizaha,Rousettus_madagascariensis,MIZ523,Mite,Meristapsis,Meristapsis_spp21,MIZ523_M41,1,NA,NA,,
AFA,NEM_M7_M6,Rousettus_madagascariensis,MIZ523,Mite,NA,Mite_6,MIZ523_M6,1,NA,NA,,
AFA,NEM_MS_BF1,Rousettus_madagascariensis,MIZ525,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ525_Em,4,2,2,,
